Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
29.07.2021	15:10:15	53,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7461	7,0000	6,7827	5,0000	5,0382	7,5000	12,7585	8,9959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4819	21,9896	23,3297	22,7058	0,0046	0,0074	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:16	54,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0764	7,0000	6,8062	5,0000	5,1884	7,5000	12,7585	8,9959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,5010	21,9818	23,3300	22,7035	0,0045	0,0074	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:17	55,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0831	7,0000	6,9384	5,0000	5,1674	7,3000	13,7585	9,5959	0,0211	4,0000	0,0211	8,0000	0,0211	5,0000	0,4900	0,4932	21,9768	23,3250	22,6954	0,0045	0,0074	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:18	56,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7819	7,0000	7,0588	5,0000	5,0265	7,3000	13,7585	9,5959	0,0211	4,0000	0,0211	8,0000	0,0211	5,0000	0,4900	0,4900	21,9756	23,3220	22,6874	0,0046	0,0073	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:19	57,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2741	7,0000	6,5808	5,0000	5,2980	8,6000	13,1585	8,9959	0,0211	3,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4833	21,9671	23,3243	22,6788	0,0045	0,0075	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:20	58,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1036	7,0000	7,0450	5,0000	5,0915	6,3000	13,5586	8,7959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4836	21,9638	23,3182	22,6771	0,0045	0,0074	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:21	59,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,3212	7,0000	6,9282	5,0000	5,2345	6,3000	13,5586	8,7959	0,0211	3,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4785	21,9544	23,3151	22,6701	0,0044	0,0074	0,0053	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:22	60,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8464	7,0000	6,9128	5,0000	4,8943	7,8000	12,3585	9,0959	0,0211	3,0000	0,0211	7,0000	0,0211	5,0000	0,4900	0,4923	21,9591	23,3144	22,6693	0,0045	0,0074	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:23	61,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,1427	7,0000	7,2202	5,0000	5,1863	8,1000	13,3585	9,4959	0,0211	4,0000	0,0211	7,0000	0,0211	3,0000	0,4900	0,4910	21,9441	23,3170	22,6714	0,0047	0,0074	0,0053	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:24	62,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0093	7,0000	6,7217	5,0000	4,7836	8,1000	13,3585	9,4959	0,0211	4,0000	0,0211	7,0000	0,0211	3,0000	0,4900	0,4618	21,9408	23,3112	22,6645	0,0046	0,0075	0,0054	0,0200	0,0200	0,0200	0,0127
